,tweet_id,text,likes,retweets,created_at,source,reply_to_status,reply_to_user
437,1123459212007346178,"Before I take the stage at the #BBMAs, I’m catching up with @zanelowe on @applemusic's @beats1official. Listen Wedn… https://t.co/fKmy9rMqll",44334,7338,2019-05-01 05:28:43,Twitter for iPhone,,
438,1123421348406206465,Brendon and I shot our @Spotify vertical video at rehearsals in Vegas to give you a sneak peak of our @BBMAs perfor… https://t.co/QNLNsLVou5,93246,15862,2019-05-01 02:58:16,Twitter for iPhone,,
439,1123405248243097602,"You. Are. The. Best. 😻  #taylurking #fromMEtoYOU 
https://t.co/oc7funLCvT https://t.co/RZG7KFg1OT",26608,2734,2019-05-01 01:54:17,Twitter Web Client,,
440,1123402112984125441,"LOVE 💗💗💗💗💗 #taylurking #fromMEtoYOU 
https://t.co/oc7funLCvT https://t.co/aU1iFTh2gJ",24654,2403,2019-05-01 01:41:50,Twitter Web Client,,
441,1123396039220834307,"YOU ARE MAKING MY DAY! #taylurking #fromMEtoYOU 
https://t.co/T91mVWiVXN https://t.co/mvkhaab2Hb",24279,2566,2019-05-01 01:17:42,Twitter Web Client,,
442,1123391730819182592,"I LOVE YOU GUYS 💗 #taylurking #fromMEtoYOU
https://t.co/oc7funLCvT https://t.co/ko2GAY71Jn",33594,3531,2019-05-01 01:00:34,Twitter Web Client,,
443,1123380048508141569,"RT @taylornation13: WE all want ME! 

1. Gift the song to ONE friend on iTunes
2. Post a selfie here holding up your gift receipt using #fr…",0,2854,2019-05-01 00:14:09,Twitter for iPhone,,
444,1123378889810763777,Tonight we lurk on twitter. 👀,150053,17242,2019-05-01 00:09:33,Twitter for iPhone,,
445,1123335336938151936,"RT @taylornation13: Which one is your favorite?? These are available until May 2 🌺 

Shop at https://t.co/ZSGtuHSAkb https://t.co/3hL2qGDLeG",0,2335,2019-04-30 21:16:29,Twitter Web Client,,
446,1123276356173860865,The first time I met Benji. 😻Check out the behind the scenes video on @YouTube. https://t.co/VRHIGzJ5A0,41507,6803,2019-04-30 17:22:07,Twitter Web Client,,
447,1122651296018894849,"RT @AppleMusic: IT'S ALL HAPPENING. @taylorswift13's ME! featuring @brendonurie of @PanicAtTheDisco is here. 
Listen now: https://t.co/GBIj…",0,4681,2019-04-28 23:58:21,Twitter for iPhone,,
448,1122640462094000128,"This is AWESOME 🌸 @youtubemusic @YouTube 
https://t.co/YYKCilSb9n https://t.co/Hhvn1AAtyg",62971,8878,2019-04-28 23:15:18,Twitter for iPhone,,
449,1122639285100978177,"SO. COOL. 😻@amazonmusic #alexaplay ME! 
https://t.co/0B1VOPvbmV https://t.co/pv0ubUQp5T",59909,8385,2019-04-28 23:10:37,Twitter for iPhone,,
450,1122638154484396034,"Thank you @Spotify 💗
https://t.co/HOqy9VPDv5 https://t.co/pmgDh8dy1s",60274,8148,2019-04-28 23:06:08,Twitter for iPhone,,
451,1122607543971246080,"Because of you guys, this video broke the @vevo record and WE ARE NOT CALM. https://t.co/4tXuFRtTyb",109791,17610,2019-04-28 21:04:30,Twitter for iPhone,,
452,1122310982712397824,This is INCREDIBLE!! https://t.co/TH9bXLeqgD,74963,10728,2019-04-28 01:26:04,Twitter for iPhone,,
453,1122306245313138688,"GUYS!! YOU DID THIS!!!! CANNOT STOP SMILING 💗💗💗💗💗
And I’m not trying to be loud but 65.2 million views... ?? and 6+… https://t.co/h9UKVakIC4",165328,31651,2019-04-28 01:07:14,Twitter for iPhone,,
454,1122202643584122881,💕💗 A huge thank you to the incredible dancers for making the video so magical and for keeping the secret for so lon… https://t.co/wWsu4Gsvlf,101217,13784,2019-04-27 18:15:34,Twitter for iPhone,,
455,1121956210545176576,RT @selenagomez: So proud @taylorswift13 https://t.co/vDIMtEBiki,0,20554,2019-04-27 01:56:20,Twitter Web Client,,
456,1121956093175922688,"RT @blakelively: When I die, please bury me here...    ❤️🧡💛💚💙💜💖💜💙💚💛🧡❤️
https://t.co/G5Bkntttwa",0,6181,2019-04-27 01:55:52,Twitter Web Client,,
457,1121955982802919425,"RT @Camila_Cabello: I am HERE for this new era, and I am HERE for TS7 and I am HERE for this song and video and Meredith, Olivia, and Benja…",0,16025,2019-04-27 01:55:25,Twitter Web Client,,
458,1121942024226332677,RT @taylornation13: The vertical loop of “ME!” on @Spotify was just updated 💞 Check back today and throughout the week to find some more 😉…,0,3443,2019-04-27 00:59:57,Twitter Web Client,,
459,1121935013484867585,"Think about the place where you first met ME! #MEmusicvideo 
https://t.co/wImFeZ6kO2 https://t.co/uhiQzzQV4i",148643,27600,2019-04-27 00:32:06,Twitter for iPhone,,
460,1121916103373074432,"So... the new album title is actually revealed somewhere in the video AND so is the title of the second single, but… https://t.co/OU4C7YjdsZ",115662,22325,2019-04-26 23:16:57,Twitter for iPhone,,
461,1121903669706989569,This is Benjamin Button. He’s a good boy. https://t.co/Ou40WXL8hH https://t.co/6aM19kYq5K,152397,27842,2019-04-26 22:27:33,Twitter for iPhone,,
462,1121859634061430784,This is how he prefers to travel. https://t.co/poYAH52vPl,221944,37637,2019-04-26 19:32:34,Twitter for iPhone,,
463,1121843491338895362,RT @pandoramusic: The wait is over! @taylorswift13’s brand new single “ME!” featuring @brendonurie has arrived. Listen now: https://t.co/lj…,0,3197,2019-04-26 18:28:25,Twitter for iPhone,,
464,1121843110772924418,"RT @amazonmusic: “ME!"" FOR YOU. NEW @taylorswift13 music DROPS NOW, featuring @brendonurie of @PanicAtTheDisco! #AskAlexa “Play the new Tay…",0,2142,2019-04-26 18:26:55,Twitter for iPhone,,
465,1121843053214470144,"RT @AppleMusic: We ❤️you @taylorswift13.
Listen to ME! featuring @brendonurie of @PanicAtTheDisco: https://t.co/GBIjqlBb41 https://t.co/tW2…",0,3970,2019-04-26 18:26:41,Twitter for iPhone,,
466,1121843017873330177,"RT @Spotify: It's all about ME! 
@TaylorSwift13’s new track feat. @brendonurie of Panic! At The Disco is streaming now. 
https://t.co/PwWmL…",0,4546,2019-04-26 18:26:32,Twitter for iPhone,,
467,1121842834770931714,RT @youtubemusic: .@taylorswift13 has returned. Play ME! (feat. @brendonurie of @PanicAtTheDisco) now on YouTube Music → https://t.co/yY6Gk…,0,3996,2019-04-26 18:25:49,Twitter for iPhone,,
468,1121783620329459712,And then there were three… https://t.co/v8DyjdL1ec,214714,37521,2019-04-26 14:30:31,Twitter for iPhone,,
469,1121782402597179393,"RT @KeithUrban: .@taylorswift13.... HELL YESSSSS!
You rise up- you do it ALL THE TIME!  CONGRATS!!!!!!!!! - KU",0,4374,2019-04-26 14:25:41,Twitter for iPhone,,
470,1121643492478840832,@dixiechicks Chicks stans never unstan.,16205,3392,2019-04-26 05:13:42,Twitter Web Client,1.1216359310211236e+18,thechicks
471,1121642608810291200,RT @zainubamir: @taylorswift13 I just wanna say real quick thank you!! this song is exactly what I needed and honestly makes me feel so hap…,0,2331,2019-04-26 05:10:11,Twitter Web Client,,
472,1121642012711608320,RT @DaniMaguina: OUR REACTION GJSBFKWJSIQ WE CANT KEEP OUR CHILL EVER @kaileeheller @taylorswift13 #TaylorSwiftTonight https://t.co/QX6WbcH…,0,1172,2019-04-26 05:07:49,Twitter Web Client,,
473,1121639536033849344,"RT @ginaswift13: Hey kids! Spelling is fun! 
@taylorswift13 @taylornation13 #MeOutNow #TaylorSwiftTONIGHT #taylorswift https://t.co/GqA9dqU…",0,4836,2019-04-26 04:57:59,Twitter Web Client,,
474,1121638695767928832,RT @brendonurie: Wait. This really happened?! Like for real?!?! Well I can’t begin to describe how incredible it has been to work on this s…,0,12796,2019-04-26 04:54:38,Twitter Web Client,,
475,1121628001353908225,ME! Out now! Made this song with @brendonurie and @iamjoellittle. Dave Meyers and I co-directed the video. And ever… https://t.co/b0RaOOq8oF,164378,49350,2019-04-26 04:12:09,Twitter Web Client,,
476,1121625989509861376,RT @taylornation13: PREMIERING NOW: https://t.co/9PauiR3z0k,0,13799,2019-04-26 04:04:09,Twitter for iPhone,,
477,1121606769661313025,"On @YouTube answering questions. Send help. 

https://t.co/vljvOeYo6R https://t.co/jleC5nRXca",83420,14924,2019-04-26 02:47:46,Twitter for iPhone,,
478,1121585987434500098,WELL GUYS it's almost midnight and my new song “ME!” featuring @brendonurie of @panicatthedisco will be out. In oth… https://t.co/yM8AQy6PA9,116143,36380,2019-04-26 01:25:12,Twitter for iPhone,,
479,1121546208336416768,🦋 https://t.co/stM1H4tNzm,210284,43042,2019-04-25 22:47:08,Twitter for iPhone,,
480,1121528489176252416,ME! by the one and only @valheria123 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/66k86qu8kr,151274,32118,2019-04-25 21:36:43,Twitter for iPhone,,
481,1121485124636274688,So... @kelsmontagueart helped me pull off the best surprise clue reveal today in Nashville! Thank you to everyone w… https://t.co/Ul64xFCxkb,128869,31194,2019-04-25 18:44:24,Twitter for iPhone,,
482,1121052946257600513,4.26 https://t.co/bFOWK3O3G1,154456,26631,2019-04-24 14:07:05,Twitter for iPhone,,
483,1120813348717768705,It’s TIME. #time100 https://t.co/sC9zu13CVm,235614,49700,2019-04-23 22:15:00,Twitter for iPhone,,
484,1120319047353217025,4.26 https://t.co/TiHQCGqUlE,140564,23556,2019-04-22 13:30:50,Twitter for iPhone,,
485,1119978101419671552,4.26 https://t.co/7eYGsVjQg0,148711,25025,2019-04-21 14:56:02,Twitter for iPhone,,
486,1119642906871177216,4.26 https://t.co/mQejq2QXbZ,149923,23762,2019-04-20 16:44:05,Twitter for iPhone,,
487,1119272091516325894,4.26 https://t.co/yYSZFZZLvF,133232,22555,2019-04-19 16:10:36,Twitter for iPhone,,
488,1118961657013833728,4.26 https://t.co/DNVKNGXDPG,143313,23981,2019-04-18 19:37:02,Twitter for iPhone,,
489,1118553998473269248,Well this is AWESOME. Thank you @TIME 💗 Thank you Pari Dukovic and thank you for your unbelievably kind words… https://t.co/dvxq08qGkj,159043,32925,2019-04-17 16:37:09,Twitter for iPhone,,
490,1118241210676711425,4.26 https://t.co/IJaSFQoeVC,156507,28160,2019-04-16 19:54:15,Twitter for iPhone,,
491,1117972365021986821,4.26 https://t.co/L1DEOSo2LC,190564,39978,2019-04-16 02:05:57,Twitter for iPhone,,
492,1117767375225597952,4.26 https://t.co/Q3el3sRDDf,184846,38344,2019-04-15 12:31:24,Twitter for iPhone,,
493,1117495812936871936,4.26 https://t.co/IhwxXJyfvD,193458,39035,2019-04-14 18:32:18,Twitter for iPhone,,
494,1117091141596385280,4.26 https://t.co/E5cecDmo5f,237767,52455,2019-04-13 15:44:17,Twitter for iPhone,,
495,1101192519973429248,@halsey @ELLEmagazine Grinning and blushing over here. Thank you so much for reading it!! 💗,50488,7910,2019-02-28 18:48:50,Twitter for iPhone,1.1011845439967969e+18,halsey
496,1079649830300016640,Out now. https://t.co/UZGcmTqhtV https://t.co/DqqZwwFfZZ,133823,29805,2018-12-31 08:05:53,Twitter Media Studio,,
497,1079072920759078914,"“All Too Well” was never a single, and it always blows my mind that it is consistently one of the loudest songs the… https://t.co/jv9Bfq3Vi6",207536,45331,2018-12-29 17:53:27,Twitter Media Studio,,
498,1075098307955998721,"Netflix marketing team: So for the poster, we were thinking-

Me: CAN YOU MAKE ME LOOK LIKE A ZOMBIE HUNTER https://t.co/JxBCEdMCd4",241934,45899,2018-12-18 18:39:45,Twitter for iPhone,,
499,1073205888801009664,Thanks so much for all the birthday wishes! Today I finally get to show you something we’ve been working on for a w… https://t.co/swEPwmXQIC,206614,57288,2018-12-13 13:19:57,Twitter Media Studio,,
500,1011033150259105793,"Angels 😇 
@RobbieWilliams
https://t.co/A6rx5WA0ie",75642,12283,2018-06-24 23:47:41,Twitter Web Client,,
501,999804848991227904,Amazing @JamesBayMusic! 👏👏👏👏👏👏👏👏👏👏👏👏👏 https://t.co/9RDrCEbKBc,55701,6371,2018-05-25 00:10:26,Twitter for iPhone,,
502,999022383871807489,Thanks @vmagazine ❤️ See you tonight Seattle!! https://t.co/VB78rGXO7C,73524,9048,2018-05-22 20:21:11,Twitter for iPhone,,
503,995446276157095936,RT @Variety: Taylor Swift Dazzles on Opening Night of 'Reputation' Tour @taylorswfit13 https://t.co/lGp9dgDYSr,0,4639,2018-05-12 23:31:01,Twitter for iPhone,,
504,995445615759781889,RT @RollingStone: Taylor Swift kicked off her 'Reputation' tour last night in Arizona. Rob Sheffield on why this trek is her finest yet htt…,0,5006,2018-05-12 23:28:23,Twitter for iPhone,,
505,995444302489698304,RT @mercnews: Review: Taylor Swift delivers near-perfect pop show in Bay Area https://t.co/aOoOAMGCGV https://t.co/EQa5YuTRO9,0,3276,2018-05-12 23:23:10,Twitter for iPhone,,
506,995072432737316865,RT @charli_xcx: 💕CHARLI💕CAMILA💕TAYLOR💕 SEE U 2NIGHT SANTA CLARA !!!!!! https://t.co/dCaEIaFmRR,0,9492,2018-05-11 22:45:30,Twitter for iPhone,,
507,992839255780155393,"RT @Camila_Cabello: ALSO ""10 SONGS FROM PAST ALBUMS"" MY HEAD IS SPINNING?!! WILL A HEY STEPHEN, OR CHANGE BE THROWN IN? ENCHANTED?! LONG LI…",0,17259,2018-05-05 18:51:39,Twitter for iPhone,,
508,992839247832014848,RT @Camila_Cabello: THERE’S FOUR DAYS TILL THE REPUTATION TOUR HOLD MY WIG,0,16908,2018-05-05 18:51:37,Twitter for iPhone,,
509,983857638940307457,It's National Siblings Day! Check out Austin's movie 😁 https://t.co/Zqx5hLj6of,61544,8955,2018-04-11 00:01:54,Twitter for iPhone,,
510,979585838374948866,Vertical video for #Delicate out now. Only on @Spotify ✨ https://t.co/ZHvrH7k1PN https://t.co/nhcfIv97gR,93531,21185,2018-03-30 05:07:18,Twitter Media Studio,,
511,979343067026214917,New video for #Delicate at midnight EST tonight. Only on @spotify  ✨ https://t.co/AHEY6LOSTz,91335,18324,2018-03-29 13:02:37,Twitter for iPhone,,
512,973010858526806016,I know that it’s delicate... https://t.co/0H5EpgcFtd,92901,29197,2018-03-12 01:40:40,Twitter for iPhone,,
513,972979103358947328,DELICATE VIDEO WORLD PREMIERE ON @iHeartRadio MUSIC AWARDS ON @TBSNetwork!!! ✨💃✨ https://t.co/hhILI7bwn9,78460,17379,2018-03-11 23:34:29,Twitter for iPhone,,
514,970649231466823681,✨✨✨✨✨✨✨✨✨✨✨✨✨ https://t.co/KHNRCaKfU0,110497,26916,2018-03-05 13:16:25,Twitter for iPhone,,
515,969342733088444417,I have a very exciting update to share... @Camila_Cabello and @charli_xcx will be the opening acts on the… https://t.co/cN3Wfgbvb3,164057,39751,2018-03-01 22:44:51,Twitter for iPhone,,
516,960640367942144000,"Songs I’m loving right now 🎶
https://t.co/K62TYfJht6",81810,16574,2018-02-05 22:24:46,Twitter for iPhone,,
517,951680840706048000,#EndGameMusicVideo out now. @edsheeran @1future https://t.co/z6EiFsLniY,78393,26954,2018-01-12 05:02:48,Twitter Web Client,,
518,951441082432282625,"Tonight at midnight eastern. #EndGameMusicVideo
@1future @edsheeran https://t.co/XHRS02IXfY",123297,37050,2018-01-11 13:10:05,Twitter Media Studio,,
519,944721233614114817,RT @taylornation13: #TheSwiftLife is now available for Android! Get it on Google Play now: https://t.co/qguJHJ3qPL https://t.co/93evBchcNl,0,6820,2017-12-24 00:07:48,Twitter for iPhone,,
520,942153309938421760,RT @AppStore: .@taylorswift13's first app has arrived—and it’s only on the App Store. (Early reviews are in: Meredith and Olivia give it tw…,0,3866,2017-12-16 22:03:48,Twitter for iPhone,,
521,941039587849146368,North American dates on sale now! https://t.co/o8bU3G9HMl https://t.co/4ZV2mczOPt,56428,9937,2017-12-13 20:18:16,Twitter Media Studio,,
522,940334535337824257,RT @RIAA: Congratulations @taylorswift13. #reputation is 3X Platinum + RIAA’s top certified 2017 album to date! @BigMachine https://t.co/D1…,0,7169,2017-12-11 21:36:38,Twitter for iPhone,,
523,940334522457100291,RT @RIAA: There’s more! Look What You Made Me Do is 3X Platinum + ... Ready For It? is Platinum @taylorswift13! @BigMachine https://t.co/St…,0,4957,2017-12-11 21:36:35,Twitter for iPhone,,
524,940334500269223936,RT @RIAA: #Fearless joins the RIAA 10X Diamond club! @taylorswift13! @BigMachine https://t.co/DSnfIt2Nmc,0,5509,2017-12-11 21:36:30,Twitter for iPhone,,
525,938829521960218625,"RT @taylornation13: 🚗❤️🚨 The perfect road trip song! Watch @taylorswift13 find her “Getaway Car” breakthrough on #TaylorSwiftNOW, only from…",0,5879,2017-12-07 17:56:15,Twitter for iPhone,,
526,938591306842034177,"""...Ready For It?"" (@BloodPop ® Remix) out now - https://t.co/BhnUlUqUD7 https://t.co/rsKdAQzd2q",51609,11383,2017-12-07 02:09:40,Twitter Media Studio,,
527,937739344827371520,"Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set.… https://t.co/HTJMTNJlrt",78964,16415,2017-12-04 17:44:16,Twitter for iPhone,,
528,936749706629271555,Absolutely stunning. https://t.co/6itJC1bk6W,43164,8364,2017-12-02 00:11:48,Twitter for iPhone,,
529,936377361842475008,RT @taylornation13: https://t.co/WWpP1tpRmU,0,10962,2017-11-30 23:32:14,Twitter for iPhone,,
530,931256622277648384,This week has been unforgettable. I love you guys. Thanks a million 😉 https://t.co/qjspCA7NJ7,95356,17351,2017-11-16 20:24:15,Twitter for iPhone,,
531,930647090933493760,The Making of #Delicate ✨ #reputation #TaylorSwiftNow https://t.co/tn78pMCoVV,47136,9873,2017-11-15 04:02:11,Twitter for iPhone,,
532,930553587423502336,#reputaylurking #reputation  ❤️ https://t.co/CbTqn2F6Xs,33958,4426,2017-11-14 21:50:38,Twitter for iPhone,,
533,930553398906249216,#reputaylurking #reputation  ❤️ https://t.co/JhZNUZ7MxK,32168,4094,2017-11-14 21:49:53,Twitter for iPhone,,
534,930553093338615809,#reputaylurking #reputation  ❤️ https://t.co/f4135JnNhM,27497,3638,2017-11-14 21:48:40,Twitter for iPhone,,
535,930552369057878017,#reputaylurking #reputation  ❤️ https://t.co/JtblVbBa5u,33726,4161,2017-11-14 21:45:48,Twitter for iPhone,,
536,930551866232135681,#reputaylurking #reputation  ❤️ https://t.co/sAtTLVzfw3,28295,3644,2017-11-14 21:43:48,Twitter for iPhone,,
537,930551377830522880,#reputaylurking #reputation  ❤️ https://t.co/pOEpn6Dk5p,32621,3998,2017-11-14 21:41:51,Twitter for iPhone,,
538,930550844117970947,#reputaylurking #reputation ❤️ https://t.co/2OV2DvvIyN,28163,3644,2017-11-14 21:39:44,Twitter for iPhone,,
539,930536853983383553,RT @jimmyfallon: Taylor Swift performs 'New Year's Day' from her new album Reputation #FallonTonight https://t.co/20GPtmFWzf,0,5324,2017-11-14 20:44:09,Twitter for iPhone,,
540,929878792704634881,RT @etnow: Taylor Swift defends her 'reputation' as a great 'SNL' musical guest with 2 epic performances. https://t.co/BGvqX6H1Sn https://t…,0,3922,2017-11-13 01:09:15,Twitter for iPhone,,
541,929878600026869760,RT @people: Taylor Swift Takes SNL Stage with Snake-Shaped Mic In Hand — then Goes Acoustic https://t.co/cnH2ESn93x,0,3234,2017-11-13 01:08:29,Twitter for iPhone,,
542,929878393155239936,RT @Metro_Ents: Taylor Swift slays the first live performances of the Reputation era on #SNL https://t.co/gYKn3UjLBW,0,2963,2017-11-13 01:07:39,Twitter for iPhone,,
543,929876979481919489,RT @usweekly: Taylor Swift slays on 'SNL' and Tiffany Haddish makes history: see the best moments https://t.co/ZdWzK8e3Qj,0,2649,2017-11-13 01:02:02,Twitter for iPhone,,
544,929876450299191301,RT @InStyle: Watch Taylor Swift crush her performances from last night's SNL. https://t.co/7zSCBEerxB,0,3309,2017-11-13 00:59:56,Twitter for iPhone,,
545,929515475612196864,"THANK YOU SO MUCH!! AHHHH!!! PS, I ADORED your CMA performance 👏👏👏 https://t.co/RGEvOTYEhd",79520,9072,2017-11-12 01:05:33,Twitter for iPhone,,
546,929463968485306373,"Tonight.

📷: Mary Ellen Matthews https://t.co/mbQdDHz5Dn",97183,24008,2017-11-11 21:40:53,Twitter for iPhone,,
547,929449365630017536,"My cousins in St. Louis sent this to me. I LOVE YOU @LauraKHettiger
https://t.co/OvC349nq8y",31589,5485,2017-11-11 20:42:51,Twitter Web Client,,
548,929443465062158336,#reputaylurking #reputation ❤️ https://t.co/WPWiwPodY1,32540,4649,2017-11-11 20:19:24,Twitter for iPhone,,
549,929442865687748608,#reputaylurking #reputation ❤️ https://t.co/hEGz0GQFqc,28325,4171,2017-11-11 20:17:02,Twitter for iPhone,,
550,929442339491336193,#reputaylurking #reputation ❤️ https://t.co/PRkjzCmoAc,26621,3859,2017-11-11 20:14:56,Twitter for iPhone,,
551,929442028005490688,#reputaylurking #reputation ❤️ https://t.co/NPcA5WsgVL,28876,4163,2017-11-11 20:13:42,Twitter for iPhone,,
552,929441570276954113,#reputaylurking #reputation ❤️ https://t.co/hxD5n2KrxW,27986,3969,2017-11-11 20:11:53,Twitter for iPhone,,
553,929433416520683520,#reputaylurking #reputation ❤️ https://t.co/9n2rvbzXph,28736,4284,2017-11-11 19:39:29,Twitter for iPhone,,
554,929432942434242561,#reputaylurking #reputation ❤️ https://t.co/K3tUWVvmpd,27878,4156,2017-11-11 19:37:36,Twitter for iPhone,,
555,929432139933810688,#reputaylurking #reputation ❤️ https://t.co/18sg97Oshp,28995,4261,2017-11-11 19:34:24,Twitter for iPhone,,
556,929431413253951489,#reputaylurking #reputation ❤️ https://t.co/3p2sIX7WGU,26983,4016,2017-11-11 19:31:31,Twitter for iPhone,,
557,929431039344246784,#reputaylurking #reputation ❤️ https://t.co/z5HoBkxUQy,26216,3946,2017-11-11 19:30:02,Twitter for iPhone,,
558,929425348680470529,#reputaylurking #reputation ❤️ https://t.co/O8sznXy3vX,36890,5432,2017-11-11 19:07:25,Twitter for iPhone,,
559,929424351119671296,#reputaylurking #reputation ❤️ https://t.co/sygCHKoJvu,30629,4732,2017-11-11 19:03:27,Twitter for iPhone,,
560,929423847509692416,#reputaylurking #reputation ❤️ https://t.co/tDWpcN4MGx,27794,4363,2017-11-11 19:01:27,Twitter for iPhone,,
561,929422816079941632,#reputaylurking #reputation ❤️ https://t.co/eS6JDjsWuF,37543,5668,2017-11-11 18:57:21,Twitter for iPhone,,
562,929422372884578304,#reputaylurking #reputation ❤️ https://t.co/rOXGOsBDae,37193,5887,2017-11-11 18:55:36,Twitter for iPhone,,
563,928868107183157248,"RT @latimes: Taylor Swift's talent remains intact on ""Reputation,"" her most focused, most cohesive album yet https://t.co/9OWWyhLppb https:…",0,7415,2017-11-10 06:13:08,Twitter for iPhone,,
564,928855722460360704,RT @robsheff: good lord I love this album https://t.co/pUVZtUg4t5,0,7116,2017-11-10 05:23:56,Twitter for iPhone,,
565,928840621556674560,#reputation is out now. Let the games begin. https://t.co/oExj2XFGvH https://t.co/GzA6cTEwjf,112742,40398,2017-11-10 04:23:55,Twitter for iPhone,,
566,928807310587318273,RT @taylornation13: Get an exclusive first listen of ‘New Year’s Day’ at 9:29p ET tonight on @ABC and hang with us as we countdown to #repu…,0,7855,2017-11-10 02:11:33,Twitter for iPhone,,
567,928707446759190530,"Waiting for #reputation like...

https://t.co/oExj2XFGvH https://t.co/LCCRtKnQXz",96311,27471,2017-11-09 19:34:44,Twitter for iPhone,,
568,928688847701135361,ABC tonight during Scandal #reputation #TGIT https://t.co/kOhx1vAXoV,41505,9772,2017-11-09 18:20:50,Twitter for iPhone,,
569,928448941615656961,In NYC for SNL rehearsals. I️ LOVE YOU @littlebigtown and CMAs. https://t.co/3QT7bX6yOe,92975,19324,2017-11-09 02:27:32,Twitter for iPhone,,
570,928448490321203200,"RT @GMA: CMA Awards Song of the Year: ""Better Man"" - @taylorswift13 

@CountryMusic #cmaawards2017 #CMAawards https://t.co/QJlUQXHh64",0,7233,2017-11-09 02:25:44,Twitter for iPhone,,
571,928426425522294784,"Two days until #reputation. 
https://t.co/oExj2XFGvH https://t.co/z4bk0thC5c",53630,13305,2017-11-09 00:58:03,Twitter for iPhone,,
572,928338488570863616,"Three new behind-the-scenes videos available now.

Only on @AppleMusic: https://t.co/nNtHaYzZrp https://t.co/a4E6cNaD3B",33433,7206,2017-11-08 19:08:38,Twitter for iPhone,,
573,928295468341350400,RT @courtneyforce: Let the games begin! Running a @taylorswift13 FunnyCar w/ @AdvanceAuto &amp; @BigMachine at @NHRA Finals! Taylors #reputatio…,0,4336,2017-11-08 16:17:41,Twitter for iPhone,,
574,928276956315045894,Forgot to show the back of the Target magazines 😂 on Friday you can get your hands on this quality reading material… https://t.co/r626FRMtI2,74621,18430,2017-11-08 15:04:07,Twitter for iPhone,,
575,928104179926749185,"3 days until #reputation. 

https://t.co/oExj2XFGvH https://t.co/sjr8hMqPxV",66214,21059,2017-11-08 03:37:34,Twitter for iPhone,,
576,927988470059905025,"Two unique magazines. Poetry, paintings, lyrics &amp; polaroids.
Available Friday: https://t.co/fPhRA1wB6F https://t.co/frFIILyrqa",51815,13477,2017-11-07 19:57:47,Twitter Media Studio,,
577,927894296983932928,Inside the reputation Secret Sessions - https://t.co/aotQtPBzer,47803,11760,2017-11-07 13:43:34,Twitter for iPhone,,
578,926418754069843968,The #CallItWhatYouWant lyric video is out now! Watch it here: https://t.co/FKYJ3dADib,54870,14677,2017-11-03 12:00:17,Twitter Web Client,,
579,926304551069736960,"“Call It What You Want” available now. @applemusic
Pre-order #reputation: https://t.co/oExj2XFGvH https://t.co/EWxoTpSzIT",91969,31443,2017-11-03 04:26:29,Twitter Media Studio,,
580,926063770853625856,Call It What You Want. Midnight Eastern. https://t.co/nTmlQUzmFN,156335,43950,2017-11-02 12:29:43,Twitter for iPhone,,
581,925744163060150274,"RT @ATT: ⏰ The Making of a Song premieres 11/13 on @DIRECTVNOW, only from AT&amp;T! https://t.co/emXplX8gjo #TaylorSwiftNOW https://t.co/VIXXYd…",0,8366,2017-11-01 15:19:42,Twitter for iPhone,,
582,923762079382884353,#ReadyForItMusicVideo https://t.co/HYBhBqNVo3,98347,33411,2017-10-27 04:03:37,Twitter Web Client,,
583,914863569031827456,There are no words to express the helplessness and sorrow my broken heart feels for the victims in Vegas and their families.,290436,56446,2017-10-02 14:44:06,Twitter for iPhone,,
584,913774451862450182,https://t.co/EIXRjnE9Gw,67660,18369,2017-09-29 14:36:21,Twitter for iPhone,,
585,911331955773464576,"RT @RollingStone: All 115 of Taylor Swift's songs, ranked https://t.co/mdD4f04rQ8 https://t.co/Bm317v6fib",0,9385,2017-09-22 20:50:44,Twitter for iPhone,,
586,911331426926198784,RT @TheEllenShow: #LookWhatYouMadeMeDo @TaylorSwift13 https://t.co/8rUDDtwbdH,0,31570,2017-09-22 20:48:38,Twitter for iPhone,,
587,911330863769628672,😍😍😍 https://t.co/oIAruxj8ZH,53473,11227,2017-09-22 20:46:24,Twitter Web Client,,
588,905810889693159425,Some real tough questions I had for Olivia. https://t.co/VeLIN3iYRY,131626,34831,2017-09-07 15:11:59,Twitter for iPhone,,
589,905810715570835456,Such a taxing day when they're like 'eat some cookie dough' and you're like 'ok I'll make this sacrifice for my art… https://t.co/oddvslRGXe,81868,21834,2017-09-07 15:11:18,Twitter for iPhone,,
590,904314458079727620,A second glance into #reputation...ready for it? https://t.co/e495xJi3M8 https://t.co/HF35pISj2N,111387,35522,2017-09-03 12:05:42,Twitter for iPhone,,
591,901998494214434818,The #LWYMMDvideo is out now - https://t.co/6ajIH45CnX,133738,46693,2017-08-28 02:42:53,Twitter Web Client,,
592,901050847043497984,"Official #LWYMMDvideo world premiere. 
Sunday 8/27 at the @vmas https://t.co/tjAxr8qdsY",150668,50580,2017-08-25 11:57:17,Twitter for iPhone,,
